set_id	term_name	observed_edges	lambda	p_value	log2_Anscombe_ratio	set_size	max_possible_edges
GO:0098574	cytoplasmic side of lysosomal membrane	28	0.0846683673469388	2.86121873446944e-60	2.97394159673478	11	55
GO:0098575	lumenal side of lysosomal membrane	0	0	1	0	1	0
GO:0098576	lumenal side of membrane	0	0	1	0	1	0
GO:0098591	external side of apical plasma membrane	0	0.00150510204081633	1	-0.00288940972948382	4	6
GO:0098592	cytoplasmic side of apical plasma membrane	1	0.000127551020408163	0.000127534753220253	0.936989244376402	2	1
GO:0098635	protein complex involved in cell-cell adhesion	1	0.00318877551020408	0.00318369676105336	0.931126584103251	3	3
GO:0098636	protein complex involved in cell adhesion	1	0.000229591836734694	0.00022953913642276	0.936793052760194	2	1
GO:0098637	protein complex involved in cell-matrix adhesion	11	0.0182397959183673	1.83148390674695e-27	2.42715670254705	8	28
GO:0098666	G protein-coupled serotonin receptor complex	3	0.00262755102040816	3.01749410769139e-09	1.57992578605038	4	6
GO:0098683	cochlear hair cell ribbon synapse	0	0.000408163265306122	1	-0.000784713180942753	2	1
GO:0098684	photoreceptor ribbon synapse	0	0.00875	1	-0.0166380774371493	5	10
GO:0098687	chromosomal region	1	0.000892857142857143	0.000892060660124888	0.935519106257934	2	1
GO:0098690	glycinergic synapse	2	0.00214285714285714	2.29264111808019e-06	1.32737225295873	4	6
GO:0098796	membrane protein complex	1	0.000178571428571429	0.000178555485642833	0.93689114189829	3	3
GO:0098797	plasma membrane protein complex	6	0.0891326530612245	6.45260663734013e-10	1.88990811902643	11	55
GO:0098800	inner mitochondrial membrane protein complex	1	0.000229591836734694	0.000229565482545771	0.936793052760194	3	3
GO:0098802	plasma membrane signaling receptor complex	0	0.000127551020408163	1	-0.000245314581668765	2	1
GO:0098803	respiratory chain complex	2	0.00477040816326531	1.1342275275074e-05	1.32236405687115	5	10
GO:0098804	non-motile cilium membrane	3	0.000612244897959184	3.82259580717703e-11	1.58378575083467	3	3
GO:0098820	trans-synaptic protein complex	0	0.0013265306122449	1	-0.00254720290912458	2	1
GO:0098826	endoplasmic reticulum tubular network membrane	0	0.00262755102040816	1	-0.00503671467077449	5	10
GO:0098830	presynaptic endosome	1	0.0180102040816327	0.0178489896419171	0.903396471275027	6	15
GO:0098835	presynaptic endocytic zone membrane	1	0.00711734693877551	0.00709207850285595	0.923671980237991	3	3
GO:0098837	postsynaptic recycling endosome	1	0.017015306122449	0.0168713633675488	0.905224864240235	7	21
GO:0098842	postsynaptic early endosome	3	0.0231632653061225	2.03567156380547e-06	1.54172773672219	5	10
GO:0098843	postsynaptic endocytic zone	0	0.0124744897959184	1	-0.0236053675099391	5	10
GO:0098845	postsynaptic endosome	1	0.000357142857142857	0.00035707908922362	0.936547888253724	3	3
GO:0098850	extrinsic component of synaptic vesicle membrane	0	0.00737244897959184	1	-0.0140439905908875	5	10
GO:0098855	HCN channel complex	5	0.00114795918367347	1.65972264506374e-17	1.91844629332147	4	6
GO:0098857	membrane microdomain	0	0	1	0	1	0
GO:0098858	actin-based cell projection	1	0.0108928571428571	0.0108337448032699	0.916579686805059	4	6
GO:0098871	postsynaptic actin cytoskeleton	0	0.0483673469387755	1	-0.0875097036302808	7	21
GO:0098878	neurotransmitter receptor complex	1	0.00153061224489796	0.00152827305145186	0.934296275789736	2	1
GO:0098888	extrinsic component of presynaptic membrane	1	0.0064030612244898	0.00638260524217239	0.925021645220599	3	3
GO:0098890	extrinsic component of postsynaptic membrane	1	0.00392857142857143	0.00392086468730104	0.929716894777431	4	6
GO:0098894	extrinsic component of presynaptic endocytic zone membrane	0	0.00227040816326531	1	-0.00435417438693553	3	3
GO:0098895	postsynaptic endosome membrane	0	0.000255102040816327	1	-0.000490545765551631	2	1
GO:0098944	postsynaptic recycling endosome membrane	0	0.00520408163265306	1	-0.00994171216527429	4	6
GO:0098965	extracellular matrix of synaptic cleft	0	0.000892857142857143	1	-0.00171545270013673	2	1
GO:0098981	cholinergic synapse	3	0.0309183673469388	4.81321707228691e-06	1.52781298760983	11	55
GO:0098983	symmetric, GABA-ergic, inhibitory synapse	0	0.00479591836734694	1	-0.0091669027240312	4	6
GO:0098984	neuron to neuron synapse	1	0.00206632653061225	0.00206206562969375	0.933270697746945	2	1
GO:0098985	asymmetric, glutamatergic, excitatory synapse	0	0.00479591836734694	1	-0.0091669027240312	4	6
GO:0099013	neuronal dense core vesicle lumen	0	0.00966836734693877	1	-0.0183623004701572	5	10
GO:0099023	vesicle tethering complex	1	0.000459183673469388	0.000458972920597685	0.936351816624236	2	1
GO:0099073	mitochondrion-derived vesicle	1	0.0036734693877551	0.00366002440016267	0.930202683414852	2	1
GO:0099078	BORC complex	28	0.0661734693877551	2.92596911388356e-63	3.00356527360905	8	28
GO:0099091	postsynaptic specialization, intracellular component	0	0	1	0	1	0
GO:0099115	chromosome, subtelomeric region	0	0.000918367346938775	1	-0.00176440574012327	2	1
GO:0099128	mitochondrial [2Fe-2S] assembly complex	6	0.0186989795918367	5.82712166205137e-14	2.00863023180212	4	6
GO:0099147	extrinsic component of postsynaptic density membrane	0	0.00451530612244898	1	-0.00863373806176859	4	6
GO:0099154	serotonergic synapse	1	0.00076530612244898	0.000764720876879939	0.935763921302009	2	1
GO:0099160	postsynaptic intermediate filament cytoskeleton	6	0.0099234693877551	1.31322457533247e-15	2.02489089982429	4	6
GO:0099182	presynaptic intermediate filament cytoskeleton	0	0	1	0	1	0
GO:0099503	secretory vesicle	0	0.00278061224489796	1	-0.00532903435076215	3	3
GO:0099512	supramolecular fiber	0	0	1	0	1	0
GO:0099544	perisynaptic space	0	0	1	0	1	0
GO:0099572	postsynaptic specialization	3	0.0128316326530612	3.4875168532446e-07	1.56069255924435	9	36
GO:0099617	matrix side of mitochondrial inner membrane	1	0.0088265306122449	0.00878769114749834	0.920452638749908	6	15
GO:0099629	postsynaptic specialization of symmetric synapse	0	0	1	0	1	0
GO:0099631	postsynaptic endocytic zone cytoplasmic component	1	0.00252551020408163	0.00251914806992544	0.932392789905791	2	1
GO:0099738	cell cortex region	1	0.000510204081632653	0.000509943906170321	0.936253800791427	2	1
GO:0101004	cytolytic granule membrane	0	0.00910714285714286	1	-0.017309098434788	4	6
GO:0101019	nucleolar exosome (RNase complex)	36	0.268571428571429	5.74088562342803e-63	2.91035157946354	9	36
GO:0106002	mCRD-mediated mRNA stability complex	3	0.00334183673469388	6.1994490379567e-09	1.57856263989508	3	3
GO:0106068	SUMO ligase complex	0	0.00183673469387755	1	-0.00352450629726231	2	1
GO:0106139	symbiont cell surface	2	0.00716836734693878	2.55702912817072e-05	1.31782361956083	4	6
GO:0106143	tRNA (m7G46) methyltransferase complex	1	0.000408163265306122	0.000407996736026112	0.936449845777128	2	1
GO:0106333	subcortical maternal complex	6	0.00214285714285714	1.34182595063049e-19	2.03962116722269	4	6
GO:0110016	B-WICH complex	7	0.00956632653061225	1.44261629240098e-18	2.13066935078848	5	10
GO:0110078	TTT Hsp90 cochaperone complex	3	0.00270408163265306	3.28650105945922e-09	1.57977961140289	3	3
GO:0110142	ubiquinone biosynthesis complex	15	0.0223979591836735	1.33936767143936e-37	2.63692906825226	6	15
GO:0110158	calpain complex	4	0.00288265306122449	2.8704948759935e-12	1.76663640976484	4	6
GO:0120001	apical plasma membrane urothelial plaque	3	0.000306122448979592	4.77970771086848e-12	1.58437388582073	3	3
GO:0120043	stereocilium shaft	0	5.10204081632653e-05	1	-9.81358440319546e-05	2	1
GO:0120044	stereocilium base	7	0.0111479591836735	4.20437138230365e-18	2.12770869879256	7	21
GO:0120098	procentriole	3	0.00479591836734694	1.82970576090135e-08	1.57579559799713	3	3
GO:0120099	procentriole replication complex	15	0.0333163265306122	5.11549825536196e-35	2.61737767267045	6	15
GO:0120103	centriolar subdistal appendage	19	0.022015306122449	2.61572686295182e-49	2.80442893576535	8	28
GO:0120157	PAR polarity complex	6	0.0119642857142857	4.02524328769891e-15	2.02107650785508	4	6
GO:0120199	cone photoreceptor outer segment	1	0.00724489795918367	0.00721871695036383	0.923431234142092	7	21
GO:0120200	rod photoreceptor outer segment	1	0.0173979591836735	0.0172474885826117	0.904521087618884	8	28
GO:0120206	photoreceptor distal connecting cilium	1	0.000918367346938775	0.000917524722193903	0.935470153217947	2	1
GO:0120216	matrilin complex	0	0	1	0	1	0
GO:0120219	subapical part of cell	0	0	1	0	1	0
GO:0120228	outer dynein arm docking complex	3	0.00160714285714286	6.9073939145941e-10	1.58187761710105	3	3
GO:0120259	7SK snRNP	3	0.00165816326530612	7.58595893354255e-10	1.58177990001604	3	3
GO:0120281	autolysosome membrane	0	0	1	0	1	0
GO:0120336	radial spoke head 1	3	0.00357142857142857	7.56525556821534e-09	1.57812503227262	3	3
GO:0120338	radial spoke head 3	3	0.00357142857142857	7.56525556821534e-09	1.57812503227262	3	3
GO:0120507	tRNA-guanine transglycosylase complex	1	2.55102040816327e-05	2.55095533277212e-05	0.937185489367191	2	1
GO:0120508	GDP-mannose pyrophosphorylase complex	1	0.00038265306122449	0.000382506693867143	0.936498865349736	2	1
GO:0120510	mitochondrial [4Fe-4S] assembly complex	1	0.000408163265306122	0.000407996736026112	0.936449845777128	2	1
GO:0120513	2-(3-amino-3-carboxypropyl)histidine synthase complex	1	0.000510204081632653	0.000509943906170321	0.936253800791427	2	1
GO:0140007	KICSTOR complex	6	0.0144642857142857	1.25362514725231e-14	2.01643119958154	4	6
GO:0140225	DNA topoisomerase III-beta-TDRD3 complex	1	0.000306122448979592	0.00030602876670407	0.936645944057646	2	1
GO:0140268	endoplasmic reticulum-plasma membrane contact site	1	0.000637755102040816	0.000637551779481357	0.936008819461022	5	10
GO:0140275	MIB complex	55	0.208469387755102	2.26322551324234e-111	3.28421700890693	12	66
GO:0140284	endoplasmic reticulum-endosome membrane contact site	2	0.00130102040816327	8.45593230808129e-07	1.32898420339587	3	3
GO:0140288	GBAF complex	15	0.0276020408163265	3.05936209194216e-36	2.6275440574162	6	15
GO:0140494	migrasome	1	0.00505102040816327	0.0050382854551061	0.927583302814617	4	6
GO:0140535	intracellular protein-containing complex	1	0.000714285714285714	0.000713775874375446	0.935861870588662	2	1
GO:0140552	TEAD-YAP complex	1	2.55102040816327e-05	2.55095533277212e-05	0.937185489367191	2	1
GO:0140596	TOM complex	21	0.0568112244897959	1.28854751393239e-46	2.81468993227393	7	21
GO:0140672	ATAC complex	12	0.0217091836734694	2.24224228295982e-29	2.48160145961558	6	15
GO:0140738	NLRP6 inflammasome complex	1	0.00650510204081633	0.00646305918134584	0.924828681260258	2	1
GO:0150001	primary dendrite	0	0	1	0	1	0
GO:0150002	distal dendrite	0	0	1	0	1	0
GO:0150034	distal axon	0	0	1	0	1	0
GO:0150048	cerebellar granule cell to Purkinje cell synapse	0	0.000229591836734694	1	-0.000441506197876307	2	1
GO:0150051	postsynaptic Golgi apparatus	0	0	1	0	1	0
GO:0150053	cerebellar climbing fiber to Purkinje cell synapse	0	0.00181122448979592	1	-0.00347567256198011	3	3
GO:0150058	amylin receptor complex 3	1	0.00204081632653061	0.00203665987780041	0.933319501746858	2	1
GO:0160045	TMEM240-body	0	0	1	0	1	0
GO:0160056	macropinosome membrane	0	0.00076530612244898	1	-0.00147063765606126	2	1
GO:0160064	multi-pass translocon complex	10	0.00469387755102041	1.42462760468812e-30	2.38606539505554	8	28
GO:0160110	axonemal microtubule doublet inner sheath	0	0	1	0	1	0
GO:0160112	axonemal B tubule inner sheath	7	0.00693877551020408	1.5272588901228e-19	2.13561487517591	10	45
GO:0160130	mRNA cap methyltransferase RNMT:RAMAC complex	1	0.000535714285714286	0.000535427449580582	0.936204797868923	2	1
GO:0160157	branched-chain alpha-ketoacid dehydrogenase complex	3	0.0128316326530612	3.47633640880451e-07	1.56069255924435	3	3
GO:0160167	oxoadipate dehydrogenase complex	1	0.00153061224489796	0.00152827305145186	0.934296275789736	2	1
GO:0170014	ankyrin-1 complex	14	0.0215051020408163	5.08693554135718e-35	2.59003935793154	7	21
GO:0170027	SKA complex	3	0.00122448979591837	3.05620492695157e-10	1.58261091747979	3	3
GO:0180019	Knl1/Spc105 complex	0	0	1	0	1	0
GO:1901588	dendritic microtubule	0	0.000459183673469388	1	-0.000882742333834563	2	1
GO:1902495	transmembrane transporter complex	10	0.0145663265306122	1.16946362860931e-25	2.36754927379979	10	45
GO:1902501	lysosomal HOPS complex	1	0.00364795918367347	0.00363469994662329	0.930251280276827	2	1
GO:1902554	serine/threonine protein kinase complex	17	0.032015306122449	1.06385068412946e-40	2.70789305922338	10	45
GO:1902555	endoribonuclease complex	1	5.10204081632653e-05	5.10178052140197e-05	0.937136423114039	2	1
GO:1902636	kinociliary basal body	0	0.00119897959183673	1	-0.00230267003433127	3	3
GO:1902710	GABA receptor complex	1	0.00229591836734694	0.00229065920081446	0.9328316102704	2	1
GO:1902712	G protein-coupled GABA receptor complex	1	0.00229591836734694	0.00229065920081446	0.9328316102704	2	1
GO:1902737	dendritic filopodium	0	0	1	0	1	0
GO:1902937	inward rectifier potassium channel complex	0	0.000204081632653061	1	-0.000392463296103651	2	1
GO:1903143	adrenomedullin receptor complex	3	0.00816326530612245	8.99280595757208e-08	1.56942817182588	3	3
GO:1903349	omegasome membrane	0	0	1	0	1	0
GO:1903754	cortical microtubule plus-end	0	0.000102040816326531	1	-0.000196258338972743	2	1
