set1	size1	set2	size2	observed_edges	lambda	p_value	log2_Anscombe_ratio	term_name_1	term_name_2
GO:0010916	4	GO:0034445	2	6	0.0241071428571429	2.67036072802798e-13	1.99878866886657	negative regulation of very-low-density lipoprotein particle clearance	negative regulation of plasma lipoprotein oxidation
GO:0032375	3	GO:0034445	2	6	0.0241071428571429	2.66116837305245e-13	1.99878866886657	negative regulation of cholesterol transport	negative regulation of plasma lipoprotein oxidation
GO:0034370	3	GO:0034445	2	6	0.0241071428571429	2.66116837305245e-13	1.99878866886657	triglyceride-rich lipoprotein particle remodeling	negative regulation of plasma lipoprotein oxidation
GO:0016562	4	GO:1990429	2	6	0.0241071428571429	2.67036072802798e-13	1.99878866886657	protein import into peroxisome matrix, receptor recycling	peroxisomal importomer complex
GO:0004556	5	GO:0004574	2	6	0.0241071428571429	2.6703608021803e-13	1.99878866886657	alpha-amylase activity	oligo-1,6-glucosidase activity
GO:0002189	2	GO:0006098	9	6	0.024234693877551	2.75596224987394e-13	1.99855816957704	ribose phosphate diphosphokinase complex	pentose-phosphate shunt
GO:0004488	3	GO:0006760	3	6	0.024234693877551	2.75596224968556e-13	1.99855816957704	methylenetetrahydrofolate dehydrogenase (NADP+) activity	folic acid-containing compound metabolic process
GO:0021649	2	GO:0060754	4	6	0.024234693877551	2.75596217212341e-13	1.99855816957704	vestibulocochlear nerve structural organization	positive regulation of mast cell chemotaxis
GO:0004993	9	GO:0042713	5	6	0.024234693877551	2.75596224987394e-13	1.99855816957704	G protein-coupled serotonin receptor activity	sperm ejaculation
GO:0060754	4	GO:1903375	2	6	0.024234693877551	2.75596217212341e-13	1.99855816957704	positive regulation of mast cell chemotaxis	facioacoustic ganglion development
GO:0060754	4	GO:1904835	2	6	0.024234693877551	2.75596217212341e-13	1.99855816957704	positive regulation of mast cell chemotaxis	dorsal root ganglion morphogenesis
GO:0033700	9	GO:0034365	1	6	0.024234693877551	2.75596224968556e-13	1.99855816957704	phospholipid efflux	discoidal high-density lipoprotein particle
GO:0016558	6	GO:1990429	1	6	0.0242857142857143	2.7811578580776e-13	1.99846599048032	protein import into peroxisome matrix	peroxisomal importomer complex
GO:0070083	3	GO:0098700	4	6	0.0242857142857143	2.7908361436771e-13	1.99846599048032	clathrin-sculpted monoamine transport vesicle membrane	neurotransmitter loading into synaptic vesicle
GO:0015842	3	GO:0050803	5	6	0.0244132653061225	2.87963083074279e-13	1.99823559425988	aminergic neurotransmitter loading into synaptic vesicle	regulation of synapse structure or activity
GO:0006082	4	GO:2001303	3	6	0.0244132653061225	2.87963083074279e-13	1.99823559425988	organic acid metabolic process	lipoxin A4 biosynthetic process
GO:0006082	4	GO:0016165	3	6	0.0244132653061225	2.87963083074279e-13	1.99823559425988	organic acid metabolic process	linoleate 13S-lipoxygenase activity
GO:0006082	4	GO:0050473	3	6	0.0244132653061225	2.87963083074279e-13	1.99823559425988	organic acid metabolic process	arachidonate 15-lipoxygenase activity
GO:0004052	3	GO:0008392	4	6	0.0244897959183673	2.93402702673807e-13	1.99809739184151	arachidonate 12(S)-lipoxygenase activity	arachidonate epoxygenase activity
GO:0032041	3	GO:0140768	4	6	0.0244897959183673	2.93402702673807e-13	1.99809739184151	histone H3K14 deacetylase activity, NAD-dependent	protein ADP-ribosyltransferase-substrate adaptor activity
GO:0034979	3	GO:0140768	4	6	0.0244897959183673	2.93402702673807e-13	1.99809739184151	NAD-dependent protein lysine deacetylase activity	protein ADP-ribosyltransferase-substrate adaptor activity
GO:0046969	3	GO:0140768	4	6	0.0244897959183673	2.93402702673807e-13	1.99809739184151	histone H3K9 deacetylase activity, NAD-dependent	protein ADP-ribosyltransferase-substrate adaptor activity
GO:0046970	3	GO:0140768	4	6	0.0244897959183673	2.93402702673807e-13	1.99809739184151	histone H4K16 deacetylase activity, NAD-dependent	protein ADP-ribosyltransferase-substrate adaptor activity
GO:0097372	3	GO:0140768	4	6	0.0244897959183673	2.93402702673807e-13	1.99809739184151	histone H3K18 deacetylase activity, NAD-dependent	protein ADP-ribosyltransferase-substrate adaptor activity
GO:0140765	3	GO:0140768	4	6	0.0244897959183673	2.93402702673807e-13	1.99809739184151	histone H3K56 deacetylase activity, NAD-dependent	protein ADP-ribosyltransferase-substrate adaptor activity
GO:0140768	4	GO:0141222	3	6	0.0244897959183673	2.93402702673807e-13	1.99809739184151	protein ADP-ribosyltransferase-substrate adaptor activity	histone H3K4 deacetylase activity, NAD-dependent
GO:0003073	7	GO:1903143	3	6	0.024515306122449	2.95234798826051e-13	1.99805133025212	regulation of systemic arterial blood pressure	adrenomedullin receptor complex
GO:0001605	3	GO:0003073	7	6	0.024515306122449	2.95234798826051e-13	1.99805133025212	adrenomedullin receptor activity	regulation of systemic arterial blood pressure
GO:0000076	8	GO:0044778	2	6	0.0245408163265306	2.97076405074185e-13	1.9980052716038	DNA replication checkpoint signaling	meiotic DNA integrity checkpoint signaling
GO:0004339	2	GO:0008184	3	6	0.0245408163265306	2.96035362737783e-13	1.9980052716038	glucan 1,4-alpha-glucosidase activity	glycogen phosphorylase activity
GO:0004339	2	GO:0031220	3	6	0.0245408163265306	2.96035362737783e-13	1.9980052716038	glucan 1,4-alpha-glucosidase activity	maltodextrin phosphorylase activity
GO:0031084	3	GO:0032816	6	6	0.0246428571428571	3.0453871991609e-13	1.99782106641372	BLOC-2 complex	positive regulation of natural killer cell activation
GO:0033754	2	GO:0042427	3	6	0.0246428571428571	3.03467092023311e-13	1.99782106641372	indoleamine 2,3-dioxygenase activity	serotonin biosynthetic process
GO:0106292	4	GO:0106294	3	6	0.0246428571428571	3.0453871991609e-13	1.99782106641372	superoxide-generating NADPH oxidase activity	NADPH oxidase H202-forming activity
GO:0004972	5	GO:0034405	4	6	0.0246938775510204	3.08327966878877e-13	1.99772898145534	NMDA glutamate receptor activity	response to fluid shear stress
GO:0002068	4	GO:0047676	9	6	0.024719387755102	3.10237252509113e-13	1.99768294338401	glandular epithelial cell development	arachidonate-CoA ligase activity
GO:0030223	4	GO:0047676	9	6	0.024719387755102	3.10237252509113e-13	1.99768294338401	neutrophil differentiation	arachidonate-CoA ligase activity
GO:0038092	9	GO:0046881	4	6	0.024719387755102	3.10237252509113e-13	1.99768294338401	nodal signaling pathway	positive regulation of follicle-stimulating hormone secretion
GO:0006689	7	GO:0051001	1	6	0.0247959183673469	3.16020773895214e-13	1.99754484679692	ganglioside catabolic process	negative regulation of nitric-oxide synthase activity
GO:0006689	7	GO:0090325	1	6	0.0247959183673469	3.16020773895214e-13	1.99754484679692	ganglioside catabolic process	regulation of locomotion involved in locomotory behavior
GO:0016121	1	GO:0052650	7	6	0.0248724489795918	3.2189722401164e-13	1.99740677664233	carotene catabolic process	all-trans-retinol dehydrogenase (NADP+) activity
GO:0060754	4	GO:0097374	3	6	0.0248724489795918	3.21900777275393e-13	1.99740677664233	positive regulation of mast cell chemotaxis	sensory neuron axon guidance
GO:0010436	1	GO:0052650	7	6	0.0248724489795918	3.2189722401164e-13	1.99740677664233	carotenoid dioxygenase activity	all-trans-retinol dehydrogenase (NADP+) activity
GO:0004477	1	GO:0046655	7	6	0.0248979591836735	3.23876130104762e-13	1.99736075912961	methenyltetrahydrofolate cyclohydrolase activity	folic acid metabolic process
GO:0004487	1	GO:0046655	7	6	0.0248979591836735	3.23876130104762e-13	1.99736075912961	methylenetetrahydrofolate dehydrogenase (NAD+) activity	folic acid metabolic process
GO:0004535	10	GO:1900248	2	6	0.0249744897959184	3.29877362827188e-13	1.99722272420262	poly(A)-specific ribonuclease activity	negative regulation of cytoplasmic translational elongation
GO:0016558	6	GO:0016561	1	6	0.025	3.30712182626795e-13	1.99717671842943	protein import into peroxisome matrix	protein import into peroxisome matrix, translocation
GO:0046469	3	GO:0047179	4	6	0.025	3.31896998827353e-13	1.99717671842943	platelet activating factor metabolic process	platelet-activating factor acetyltransferase activity
GO:0003365	3	GO:0120192	5	6	0.0251020408163265	3.40078748578306e-13	1.99699272467242	establishment of cell polarity involved in ameboidal cell migration	tight junction assembly
GO:0004016	8	GO:0007191	6	6	0.0251020408163265	3.40078748578306e-13	1.99699272467242	adenylate cyclase activity	adenylate cyclase-activating dopamine receptor signaling pathway
GO:0031994	9	GO:0051147	2	6	0.0251530612244898	3.44232133831681e-13	1.99690074539012	insulin-like growth factor I binding	regulation of muscle cell differentiation
GO:0004359	4	GO:0004360	2	6	0.0251785714285714	3.46324590714868e-13	1.99685476014672	glutaminase activity	glutamine-fructose-6-phosphate transaminase (isomerizing) activity
GO:0004477	3	GO:0006740	3	6	0.0252040816326531	3.48427642866843e-13	1.99680877783464	methenyltetrahydrofolate cyclohydrolase activity	NADPH regeneration
GO:0004487	3	GO:0006740	3	6	0.0252040816326531	3.48427642866843e-13	1.99680877783464	methylenetetrahydrofolate dehydrogenase (NAD+) activity	NADPH regeneration
GO:0016702	3	GO:0042361	5	6	0.0252040816326531	3.48427642894704e-13	1.99680877783464	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	menaquinone catabolic process
GO:0042704	2	GO:0048185	7	6	0.0252040816326531	3.48427642894704e-13	1.99680877783464	uterine wall breakdown	activin binding
GO:0045295	7	GO:0071681	1	6	0.0252040816326531	3.4842369361322e-13	1.99680877783464	gamma-catenin binding	cellular response to indole-3-methanol
GO:0004993	9	GO:0005335	3	6	0.0252040816326531	3.48427642894704e-13	1.99680877783464	G protein-coupled serotonin receptor activity	serotonin:sodium:chloride symporter activity
GO:0035194	11	GO:1900153	10	7	0.0880102040816327	7.51409425008512e-12	1.99676357774065	regulatory ncRNA-mediated post-transcriptional gene silencing	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
GO:0006543	2	GO:0019240	4	6	0.0252551020408163	3.5266560472195e-13	1.99671682200298	glutamine catabolic process	citrulline biosynthetic process
GO:0016539	2	GO:0097108	3	6	0.0252551020408163	3.513938186498e-13	1.99671682200298	intein-mediated protein splicing	hedgehog family protein binding
GO:0008392	4	GO:2001303	3	6	0.0252551020408163	3.52665615981186e-13	1.99671682200298	arachidonate epoxygenase activity	lipoxin A4 biosynthetic process
GO:0004591	3	GO:0045242	3	6	0.0252551020408163	3.52665615952757e-13	1.99671682200298	oxoglutarate dehydrogenase (succinyl-transferring) activity	isocitrate dehydrogenase complex (NAD+)
GO:0004449	3	GO:0004591	3	6	0.0252551020408163	3.52665615952757e-13	1.99671682200298	isocitrate dehydrogenase (NAD+) activity	oxoglutarate dehydrogenase (succinyl-transferring) activity
GO:0008392	4	GO:0016165	3	6	0.0252551020408163	3.52665615981186e-13	1.99671682200298	arachidonate epoxygenase activity	linoleate 13S-lipoxygenase activity
GO:0008392	4	GO:0050473	3	6	0.0252551020408163	3.52665615981186e-13	1.99671682200298	arachidonate epoxygenase activity	arachidonate 15-lipoxygenase activity
GO:0031095	5	GO:0043086	10	6	0.0253061224489796	3.56946395351038e-13	1.99662487789217	platelet dense tubular network membrane	negative regulation of catalytic activity
GO:0030123	11	GO:0044599	4	8	0.150918367346939	5.83720577142912e-12	1.99658920124404	AP-3 adaptor complex	AP-5 adaptor complex
GO:0001574	9	GO:1905379	2	6	0.025484693877551	3.72271212292492e-13	1.99630316576278	ganglioside biosynthetic process	beta-N-acetylhexosaminidase complex
GO:0016561	2	GO:0016562	4	6	0.025484693877551	3.7227120008035e-13	1.99630316576278	protein import into peroxisome matrix, translocation	protein import into peroxisome matrix, receptor recycling
GO:0006164	9	GO:0055086	3	6	0.0255357142857143	3.76748910671691e-13	1.99621127435878	purine nucleotide biosynthetic process	nucleobase-containing small molecule metabolic process
GO:0070358	7	GO:2000601	6	7	0.0883928571428572	7.74319887054114e-12	1.99616766897446	actin polymerization-dependent cell motility	positive regulation of Arp2/3 complex-mediated actin nucleation
GO:1901385	3	GO:1990454	9	7	0.0883928571428572	7.74319887054114e-12	1.99616766897446	regulation of voltage-gated calcium channel activity	L-type voltage-gated calcium channel complex
GO:0033176	5	GO:0042625	2	6	0.0255867346938776	3.81271334699572e-13	1.99611939465919	proton-transporting V-type ATPase complex	ATPase-coupled ion transmembrane transporter activity
GO:0004022	9	GO:0042711	9	7	0.0884693877551021	7.78972841066135e-12	1.99604854627244	alcohol dehydrogenase (NAD+) activity	maternal behavior
GO:0044788	5	GO:0047676	9	6	0.0256887755102041	3.90451784837698e-13	1.99593567036137	modulation by host of viral process	arachidonate-CoA ligase activity
GO:0001963	10	GO:0008504	8	7	0.0885459183673469	7.83649650202121e-12	1.99592944323899	synaptic transmission, dopaminergic	monoamine transmembrane transporter activity
GO:0008299	10	GO:0031314	6	7	0.0885459183673469	7.83649650202121e-12	1.99592944323899	isoprenoid biosynthetic process	extrinsic component of mitochondrial inner membrane
GO:0023024	6	GO:2001199	5	6	0.0257142857142857	3.92775409326857e-13	1.99588974659752	MHC class I protein complex binding	negative regulation of dendritic cell differentiation
GO:0000825	2	GO:0000828	8	6	0.0257142857142857	3.92775409326857e-13	1.99588974659752	inositol-1,3,4,5-tetrakisphosphate 6-kinase activity	inositol hexakisphosphate kinase activity
GO:0097553	4	GO:0099604	4	6	0.0257142857142857	3.92775409326857e-13	1.99588974659752	calcium ion transmembrane import into cytosol	ligand-gated calcium channel activity
GO:0006538	3	GO:0006543	2	6	0.0258163265306122	4.00702718013824e-13	1.99570608077337	glutamate catabolic process	glutamine catabolic process
GO:0033058	2	GO:0035590	9	6	0.0258673469387755	4.06960141943165e-13	1.99561426539484	directional locomotion	purinergic nucleotide receptor signaling pathway
GO:0005945	3	GO:0042132	2	6	0.0258673469387755	4.05456983858021e-13	1.99561426539484	6-phosphofructokinase complex	fructose 1,6-bisphosphate 1-phosphatase activity
GO:0003872	3	GO:0042132	2	6	0.0258673469387755	4.05456983858021e-13	1.99561426539484	6-phosphofructokinase activity	fructose 1,6-bisphosphate 1-phosphatase activity
GO:0003857	4	GO:0009083	10	7	0.0887755102040816	7.97824222198486e-12	1.99557225208515	3-hydroxyacyl-CoA dehydrogenase activity	branched-chain amino acid catabolic process
GO:0006702	3	GO:0034650	4	6	0.0258928571428571	4.09365187848849e-13	1.99556836208766	androgen biosynthetic process	cortisol metabolic process
GO:0003865	3	GO:0034650	4	6	0.0258928571428571	4.09365187848849e-13	1.99556836208766	3-oxo-5-alpha-steroid 4-dehydrogenase activity	cortisol metabolic process
GO:0034650	4	GO:0047751	3	6	0.0258928571428571	4.09365187848849e-13	1.99556836208766	cortisol metabolic process	3-oxo-5-alpha-steroid 4-dehydrogenase (NADP+) activity
GO:0060666	3	GO:0061549	6	6	0.0260204081632653	4.21568571064416e-13	1.99533888935773	dichotomous subdivision of terminal units involved in salivary gland branching	sympathetic ganglion development
GO:0038098	3	GO:1901331	5	6	0.0260204081632653	4.21568571064416e-13	1.99533888935773	sequestering of BMP from receptor via BMP binding	positive regulation of odontoblast differentiation
GO:0030976	4	GO:0045242	3	6	0.0260204081632653	4.21568571064416e-13	1.99533888935773	thiamine pyrophosphate binding	isocitrate dehydrogenase complex (NAD+)
GO:0004449	3	GO:0030976	4	6	0.0260204081632653	4.21568571064416e-13	1.99533888935773	isocitrate dehydrogenase (NAD+) activity	thiamine pyrophosphate binding
GO:0014808	3	GO:0014809	4	6	0.0260969387755102	4.29034801749729e-13	1.99520124075118	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion
GO:0016155	2	GO:0035999	6	6	0.0261224489795918	4.31547860443218e-13	1.99515536371867	formyltetrahydrofolate dehydrogenase activity	tetrahydrofolate interconversion
GO:0009235	8	GO:0035612	5	6	0.0261479591836735	4.34073155513393e-13	1.99510948960371	cobalamin metabolic process	AP-2 adaptor complex binding
GO:0009308	5	GO:0042420	7	6	0.0263265306122449	4.52096846223526e-13	1.99478845245926	amine metabolic process	dopamine catabolic process
GO:0009435	9	GO:0019677	2	6	0.0264030612244898	4.60009623384865e-13	1.99465090883782	NAD biosynthetic process	NAD catabolic process
